25,23,13,4
120,85,57,30
70,62,49,23
343,266,174,95
115,77,20,16
205,147,99,58
26,6,48,24
142,112,51,37
5276,3981,2561,1650
1717,1353,802,470
31,28,25,11
3722,3050,1161,801
6,3,0,0
54,40,25,15
34,26,16,18
54,36,15,12
52,36,47,18
35,21,9,4
184,127,42,23
17,0,22,6
19,17,6,4
3569,2802,2078,1438
92,44,23,11
32,33,43,21
77,44,29,20
290,273,50,30
31,24,31,14
79,61,34,17
9,13,2,0
367,294,91,83
624,594,299,203
24,18,20,6
72,40,35,21
7,15,5,2
1048,774,548,369
20,25,10,11
19,19,15,4
1073,804,433,330
197,179,76,48
103,81,40,18
3,0,2,4
32,22,16,7
35,36,29,22
388,280,133,73
777,619,218,129
253,238,16,22
70,52,37,19
1598,1344,583,409
57,62,53,26
118,107,26,13
563,329,263,191
3,5,2,2
43,41,29,22
36,18,27,15
1026,780,410,299
14,3,5,4
117,59,29,19
127,103,58,55
26,25,6,14
36,15,51,20
39,34,20,11
27,25,31,17
5,1,2,1
94,75,39,21
79,45,10,16
17,13,9,7
49,32,9,11
104,76,50,28
1,1,1,0
3,1,3,0
56,45,3,1
12,2,0,0
40,20,3,1
44,21,25,26
9,5,1,3
6,0,3,0
3,1,0,1
2,1,0,0
247,207,71,50
29,22,9,9
40,32,9,7
34,16,6,4
6,2,6,1
26,20,1,2
32,35,9,6
10,12,13,10
9,1,4,0
24,16,20,8
1,0,0,2
8,5,4,4
7,6,3,2
1,1,5,0
2,7,3,0
3,6,5,2
1,4,5,3
0,2,0,0
19,13,23,18
5,2,11,6
88,60,61,32
0,1,0,0
15,8,5,8
7,0,0,0
0,2,0,0
3,3,5,0
72,58,9,5
2,1,3,4
20,5,2,0
4,2,3,0
20,11,13,4
3,0,0,0
2,5,2,1
10,5,10,2
9,10,6,2
5,2,1,1
0,1,5,0
5,1,1,0
0,0,0,0
2,2,1,0
1,0,0,0
135,99,31,21
46,37,6,6
113,105,23,18
27,32,6,1
14,6,23,8
8,7,9,1
12,8,4,7
3,3,3,0
24,21,7,8
38,26,9,7
2,2,5,1
0,0,0,0
2,0,0,1
1,0,0,0
2,0,0,0
10,17,1,1
0,1,1,2
2,0,0,0
4,2,2,0
0,0,0,0
45,17,23,8
1,6,1,0
20,14,6,11
3,2,2,0
5,3,1,2
10,3,3,7
0,1,0,2
24,7,18,5
11,8,18,7
2,6,4,1
16,13,7,8
22,9,22,12
9,11,16,6
30,20,14,5
16,7,9,7
306,187,137,88
141,123,110,80
6,6,5,3
7,2,4,6
254,131,135,128
11,5,9,4
18,12,7,3
11,6,8,11
86,43,45,29
268,194,164,81
6,5,3,1
54,48,20,9
37,37,27,17
335,205,168,88
2,4,4,0
84,42,25,20
10,9,4,3
72,50,34,16
1872,1442,751,485
3076,2384,2689,1556
11,6,5,1
1235,999,575,424
13,4,4,1
17,18,11,5
3,1,8,3
28,27,9,9
14,8,11,6
6,9,8,9
46,25,19,25
23,18,11,8
2,9,0,0
1515,1092,917,592
38,18,9,7
11,6,10,6
27,13,10,8
25,25,9,18
9,0,11,8
17,16,9,9
3,2,1,0
136,112,59,47
210,136,105,76
31,21,12,12
25,20,17,6
5,1,4,2
395,342,256,152
50,38,4,5
12,1,12,3
546,438,215,163
72,53,23,17
23,20,28,7
2,0,2,2
43,42,5,2
38,9,39,31
64,44,45,22
372,248,171,94
40,24,15,11
35,22,14,16
1279,1050,439,330
59,29,21,10
34,27,11,13
365,225,171,107
2,1,4,1
17,18,11,5
10,10,11,8
720,554,498,350
3,3,6,5
69,29,19,6
83,54,28,24
6,4,5,1
36,21,32,19
55,31,28,7
46,17,56,30
12,5,2,3
38,17,58,18
17,14,13,5
14,20,5,3
33,19,6,8
191,119,44,30
3,3,0,1
5,1,4,0
75,81,9,6
3,0,1,1
10,5,1,9
58,35,52,17
7,3,6,0
9,3,0,1
1,0,0,0
1,0,0,0
92,82,54,34
1,1,4,2
10,10,6,4
5,3,2,0
3,3,3,0
5,1,5,0
11,3,2,5
7,6,14,1
0,1,1,2
16,7,15,8
1,0,1,1
11,4,2,1
9,5,5,3
1,0,5,1
19,20,24,14
4,3,6,0
1,0,1,0
6,5,1,0
45,34,29,14
2,1,8,2
67,45,41,29
0,0,0,0
13,10,15,9
9,0,2,7
0,0,1,2
5,0,7,6
4,1,0,3
3,0,2,0
5,16,5,7
5,1,1,0
17,22,11,4
3,0,1,0
0,0,0,0
0,0,0,0
4,1,9,3
3,2,1,4
0,2,1,0
0,0,3,2
0,0,0,0
0,3,2,2
0,0,2,4
39,21,23,11
9,11,2,1
81,88,20,16
7,5,10,7
9,3,11,5
34,29,3,2
13,12,11,3
7,3,4,3
8,6,1,2
100,57,25,22
6,5,1,0
0,0,0,0
0,0,3,0
0,0,0,0
1,0,0,0
2,3,0,2
1,0,0,0
0,1,0,0
3,0,1,1
1,0,0,0
36,21,19,6
0,0,0,0
19,19,16,9
7,5,6,7
1,3,3,0
14,11,1,1
0,3,1,0
277,169,231,151
610,331,285,167
46,19,13,7
117,100,84,62
122,74,140,65
13,8,10,4
18,12,7,4
2530,1807,1510,989
257,117,141,90
210,147,128,88
11,12,6,3
34,10,31,16
424,273,277,200
39,19,30,20
68,71,63,44
72,57,90,35
590,394,396,192
42,29,35,23
1029,814,568,406
25,14,13,13
368,241,255,130
39,36,30,20
33,27,20,15
187,75,220,135
27,15,20,9
1056,680,506,342
34,27,18,15
16,11,17,14
12991,9129,10216,5886
39,26,40,17
13,6,7,4
968,695,630,412
35,11,30,8
296,183,129,71
392,315,238,166
9,3,12,9
526,369,204,143
11,2,14,1
46312,41351,17870,13052
35,22,36,11
19,7,7,11
558,485,386,259
48,25,26,7
132,89,76,44
6329,4770,5465,3171
281,191,209,121
17987,17521,8952,7027
93,50,48,33
71,50,51,39
534,329,418,223
91,65,56,23
47,28,18,14
163,88,104,59
1149,812,456,300
835,532,480,340
184,125,55,36
86,60,45,26
221,125,114,77
1693,1219,787,439
1231,941,417,250
36,24,45,13
91,44,59,23
209,148,110,73
5808,4815,2764,1881
190,99,115,62
63,34,25,14
74,49,52,39
375,302,145,93
38,27,30,13
70,39,48,26
11,10,21,10
100,59,69,27
21,6,10,6
3133,2049,2034,1124
1126,815,505,306
271,195,214,106
1745,1286,889,620
2,5,6,6
6,3,9,7
22,22,41,2
6,4,5,1
89,39,156,72
3525,2729,1470,1008
415,289,245,176
1034,701,506,330
109,66,101,35
45,36,35,29
0,0,0,0
2,0,3,4
330,228,229,108
0,1,0,0
73,53,117,41
436,305,139,81
97,77,46,45
2873,2138,1328,903
61,36,42,24
40,26,24,24
6259,4640,2715,1896
1688,1288,830,605
18359,16304,5422,4011
24,11,20,8
1266,874,635,402
54,48,29,14
3809,3335,1998,1461
2444,1786,1306,780
103,49,219,120
549,344,336,205
714,550,285,174
18,6,18,10
404,305,275,129
3,2,4,0
29,14,35,12
5733,4082,2838,1768
139,90,59,42
4,11,8,1
10,10,21,11
13,18,5,3
9,1,2,1
84,53,123,59
2,2,2,0
3,0,21,5
16,9,22,4
228,185,103,78
82,26,66,24
433,295,241,142
91,62,50,25
4,0,1,2
179,113,64,36
3,1,2,3
2,0,2,0
5,7,6,3
6,1,0,1
5,0,2,1
651,400,390,207
0,1,2,0
8,1,7,5
14,5,19,19
102,111,54,30
1294,1023,352,236
84,42,110,58
28,18,20,14
24,16,32,21
7,8,26,13
20,15,18,10
8,10,8,2
22,24,8,9
7,4,2,1
3,7,7,3
56,23,109,80
250,168,184,109
445,278,320,219
806,551,341,294
4,3,9,9
5,1,2,4
0,1,1,1
2,4,2,1
0,2,0,0
154,97,96,55
119,80,136,93
11,1,4,3
1,2,0,2
1304,913,821,470
5,4,2,1
378,243,216,153
86,43,60,26
30,25,12,8
12,9,2,4
113,74,11,8
104,61,47,34
65,36,15,6
34,18,8,6
262,153,81,64
622,363,243,127
469,305,137,120
53,32,17,11
20,4,13,2
1634,1179,789,551
22,8,22,10
46,33,16,12
25,20,10,5
519,363,210,161
385,277,103,86
61,46,22,10
148,92,55,49
228,153,109,82
206,141,138,92
47,34,13,15
743,574,190,140
32,13,22,9
353,219,97,81
2786,2294,1221,748
1067,880,635,406
89,61,54,25
3261,2384,1563,1000
6,3,6,1
96,64,41,31
50,29,42,24
201,133,89,45
111,66,44,20
20,19,5,2
250,194,99,62
23,8,15,7
32,18,17,8
2322,1778,1263,770
16,14,11,0
74,65,52,27
182,120,41,24
208,147,58,34
84,51,40,26
68,67,23,15
63,35,9,13
775,593,145,102
1340,1053,445,237
138,75,38,19
74,48,31,26
18,10,20,3
2143,1787,996,694
113,85,30,25
62,29,35,23
798,579,281,203
665,483,170,107
148,85,55,37
4,8,1,3
57,38,25,11
119,107,56,36
1004,720,206,165
2508,1968,531,323
189,155,64,54
213,131,80,52
2128,1830,788,547
311,228,89,58
335,259,97,69
856,543,421,343
25,11,5,7
264,202,48,36
58,38,44,20
498,402,224,166
44,29,11,7
239,181,89,63
402,322,110,61
80,39,44,25
44,17,23,20
57,34,9,6
57,40,36,34
25,21,11,8
196,128,44,39
95,64,25,17
31,17,12,10
151,113,48,35
438,305,87,73
14,11,4,1
2,4,2,3
26,15,5,4
54,23,8,7
29,23,5,3
104,72,33,42
22,20,7,3
5,6,1,0
7,6,6,8
3,0,3,1
474,303,114,72
33,27,7,15
87,62,53,32
35,30,15,5
5,1,9,1
53,36,14,16
122,107,28,21
81,62,24,25
41,26,4,2
121,80,34,24
2,4,2,1
22,17,18,2
16,22,12,11
20,9,8,6
13,9,1,2
38,37,15,2
17,13,7,6
2,7,6,1
61,31,31,19
66,50,7,6
246,226,85,51
0,0,0,0
25,11,22,7
11,5,1,0
1,0,9,1
19,12,12,5
32,20,10,7
8,6,2,2
9,3,4,0
48,37,32,15
16,3,5,2
1,1,5,2
45,28,6,2
20,23,7,0
2,5,7,3
23,20,11,7
5,1,1,2
9,3,1,1
0,0,0,0
1,0,1,0
0,0,3,1
165,87,39,28
133,93,48,24
186,178,53,34
87,88,14,16
27,29,13,13
3,4,1,4
34,34,8,14
5,6,1,1
30,13,10,3
33,18,12,7
32,19,0,0
0,0,1,2
6,2,3,0
4,3,1,0
6,2,0,0
19,14,3,2
10,6,3,0
3,0,0,0
3,3,3,3
2,0,2,1
166,111,73,49
1,0,0,0
25,24,11,7
7,6,5,3
37,16,6,10
6,6,5,7
4,7,2,3
31,19,16,8
29,10,9,7
29,16,10,5
31,10,8,4
51,34,28,7
238,136,68,36
74,35,15,11
42,28,4,3
134,68,37,30
447,296,162,109
31,16,11,6
22,20,3,2
69,48,17,13
22,14,15,7
51,62,4,5
32,27,18,11
21,26,14,6
838,453,298,225
20,4,0,0
71,26,18,14
26,6,1,7
159,111,77,33
43,34,14,13
4,2,9,0
82,57,25,21
107,68,14,14
22,12,1,2
2,4,1,2
8,4,6,5
6,4,1,2
1010,722,649,380
8,5,7,1
136,91,28,16
9,1,1,1
7,3,1,0
189,154,82,50
23,26,2,6
1996,1567,874,617
1,1,0,0
32,21,15,11
1657,1136,438,328
23,19,6,4
48,35,15,4
15,11,6,4
5,7,7,1
21,19,13,4
2,4,1,1
9,5,1,1
25,9,17,6
22,11,14,11
21,12,12,6
47,16,18,9
70,38,27,8
21,5,4,7
19,13,2,0
88,38,34,18
4,1,1,0
16,12,4,3
1,2,1,0
3,1,0,2
13,9,19,3
7,2,4,1
19,10,12,3
4,6,1,2
10,6,12,11
14,12,3,6
8,5,1,2
21,20,2,1
14,8,1,4
1,1,0,0
1,0,0,0
4,2,5,4
11,10,6,7
5,3,6,0
20,14,4,0
44,22,23,4
1,2,4,0
7,2,13,3
17,7,7,3
34,15,48,14
2158,1667,857,606
20,6,15,23
10,0,2,2
4,0,1,0
1,1,0,0
7,4,8,1
6,1,0,0
104,71,36,8
1508,1281,788,524
21,4,3,2
1187,925,165,135
36,22,63,9
0,0,0,0
1,0,2,0
7,2,0,0
8,0,0,0
4,3,3,1
3,3,0,1
14,9,2,1
2,1,1,1
0,1,3,0
3,1,0,1
1,0,0,0
8,2,2,0
18,21,1,0
4,1,7,0
0,0,0,0
5,4,1,0
11,7,3,2
0,0,0,0
21,5,2,1
5,1,6,2
11,4,0,0
3,0,1,0
118,104,13,9
1,0,1,5
0,0,2,0
604,480,263,224
7,5,19,5
4326,3514,576,381
3,0,2,7
4,1,0,1
2,3,1,0
27,16,7,1
0,0,0,0
4,6,2,0
21,10,2,1
2,3,1,0
0,2,1,3
16,10,0,3
7,1,1,3
3,0,0,0
9,11,0,0
0,0,0,0
0,0,0,0
0,0,2,3
3,2,0,3
357,273,64,61
1,2,0,1
12,15,3,0
2,2,5,1
6,2,10,6
1,2,4,0
0,0,0,4
1,2,0,0
47,42,9,6
319,260,112,66
4,0,0,0
0,0,3,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,1,0
1,2,0,0
4,7,4,10
46,29,28,28
24,28,15,9
3,1,1,0
0,2,1,1
4,4,6,5
99,111,37,43
6,1,1,0
4,2,3,0
1,4,1,0
1255,863,1101,695
385,220,153,92
75,37,51,24
219,193,166,80
441,225,440,223
59,20,33,10
20,15,16,3
1083,797,460,301
478,263,326,213
429,277,331,214
84,73,37,20
149,101,183,62
994,744,697,459
76,32,104,62
288,248,146,64
340,196,270,156
1080,790,785,545
58,42,54,36
3968,3498,1992,1440
77,46,32,18
2303,1704,1269,814
33,33,38,31
86,61,56,31
138,97,123,87
143,105,72,48
2230,1673,1121,837
52,21,27,22
29,15,11,8
1041,727,497,314
133,87,71,32
6,10,11,1
7681,5920,4148,2648
104,65,59,23
514,469,279,181
1290,1036,796,616
46,18,18,10
841,626,414,276
38,12,19,16
234,174,106,57
43,34,39,24
27,31,36,18
3169,2745,1912,1395
149,94,97,73
385,287,189,128
1653,1270,1182,795
349,213,132,98
172,154,102,71
191,184,122,71
211,137,98,63
1457,978,708,489
132,92,125,106
177,119,156,92
294,263,199,112
2441,1711,1073,741
2551,1877,2059,1209
197,164,120,81
172,145,93,89
505,407,438,285
109,66,65,36
2030,1430,865,605
45,19,47,16
270,174,132,93
412,308,250,127
1711,1391,825,515
353,272,164,119
58,61,52,35
330,242,228,124
1089,879,480,326
74,33,45,30
104,80,79,44
43,30,24,21
280,227,190,113
16,9,16,7
322,270,180,107
4925,3819,2011,1375
621,442,371,271
3797,3046,1617,1071
2,7,11,6
4,5,7,1
16,3,11,8
4,0,3,2
74,58,85,42
12888,11240,4485,3040
1250,946,789,484
672,539,351,267
146,117,99,68
109,96,36,13
0,3,2,1
3,1,7,3
335,222,180,114
7,1,1,0
38,35,35,22
2392,2012,661,459
143,111,78,56
171,140,88,67
116,58,68,47
67,41,34,11
1526,1199,771,560
1715,1468,918,579
740,616,260,192
52,13,28,4
1530,1081,938,574
142,105,74,70
1336,1077,700,517
104,61,55,36
88,64,66,34
149,108,104,69
731,576,299,220
15,2,22,4
286,227,143,96
1,3,0,2
14,1,6,3
194,136,73,53
131,101,60,17
6,8,8,5
19,11,4,7
17,13,15,19
1,0,0,0
48,15,27,8
3,3,4,0
0,1,1,1
5,6,10,6
512,379,235,176
107,62,56,47
146,81,83,43
210,143,91,92
6,2,0,0
81,41,45,37
2,0,1,2
5,1,11,3
8,8,10,1
6,1,11,4
3,1,2,2
49,21,35,10
1,0,1,0
2,2,4,0
1,0,4,0
143,94,92,43
395,304,99,65
79,41,61,62
30,23,12,7
39,11,18,4
11,0,2,3
29,30,20,11
2,2,4,2
93,56,50,32
8,4,11,2
1,1,1,3
3,2,7,1
1,5,4,4
27,17,23,7
30,30,20,9
6,5,1,2
0,2,3,1
0,0,0,0
1,0,1,0
1,2,0,0
200,173,142,117
5,2,11,8
2,5,2,2
0,1,3,1
89,64,75,43
3,2,2,3
54,37,30,22
328,253,237,166
248,122,98,60
297,226,305,179
231,184,244,116
415,261,323,197
2920,1561,1336,657
210,180,184,127
102,71,51,36
231,149,213,107
1142,906,781,502
477,338,228,152
290,209,213,114
105,72,108,46
56,30,24,28
342,272,242,169
837,623,505,358
37,26,24,24
3084,2359,1806,1107
23,12,20,16
462,344,417,240
318,177,215,157
470,345,331,177
30,23,22,20
14,11,10,9
2507,2019,1394,875
27,15,26,19
64,51,55,32
7,7,4,1
44,23,27,17
31,16,12,14
108,75,34,17
43,27,27,11
4010,2878,2901,1864
52,32,25,15
44,21,27,10
810,528,472,245
28,12,9,15
80,78,59,28
39,33,12,4
64,53,35,20
622,451,364,236
49,28,48,35
203,158,123,84
166,111,93,60
68,44,31,12
221,189,92,54
31,33,11,14
8,6,5,1
149,67,138,86
21,4,13,7
344,300,70,55
1992,1529,983,637
24,32,49,30
17,9,12,11
20,14,23,15
155,135,127,73
4,7,7,1
14,10,11,6
1,1,2,2
10,9,5,0
0,5,22,19
3,1,1,2
7,1,9,5
19,12,16,10
23,20,23,13
10,20,12,12
5,3,5,2
94,54,58,32
2,1,5,2
0,1,3,0
1,1,0,0
2,1,1,1
88,75,59,26
4,1,0,3
127,136,122,53
7,15,7,3
20,9,15,5
0,4,2,3
7,4,3,4
8,9,18,10
50,45,29,11
11,4,12,3
9,12,17,8
11,7,6,2
33,30,26,12
9,4,1,5
0,1,1,0
2,1,0,2
137,107,108,67
4,0,7,5
217,165,4,1
8,5,7,5
10,6,7,0
0,2,1,2
3,4,3,1
2,0,0,0
0,1,4,1
7,6,4,6
6,2,7,3
9,11,21,7
1,0,1,0
12,6,10,7
1,1,4,3
5,3,13,9
0,0,0,1
0,0,8,1
4,4,0,3
4,2,4,1
6,3,0,3
3,1,3,3
2,2,1,1
5,0,6,0
7,2,4,4
1,0,0,0
7,4,7,2
5,4,2,5
0,1,1,4
1,5,8,1
3,0,2,3
129,72,10,3
2,1,1,0
0,0,2,0
5,1,5,3
3,0,3,4
1,1,1,1
0,2,2,4
12,3,6,0
0,0,0,0
1,0,0,0
0,1,0,0
1,0,0,0
0,0,0,1
4,0,0,0
1,7,2,0
0,0,0,0
0,0,2,0
0,0,3,3
2025,1652,1332,1002
14,11,1,3
2,0,4,4
0,0,2,0
0,6,16,4
0,1,9,3
0,0,0,0
3,2,0,0
409,316,157,100
5,5,6,12
0,0,0,0
0,0,0,0
0,1,0,3
0,0,0,0
1,0,2,4
1,0,0,2
0,0,0,2
0,0,0,0
0,0,4,1
0,0,1,0
3,2,3,4
0,0,0,0
21,14,13,3
2,1,2,2
13,12,0,2
0,0,3,0
3,0,1,1
413,326,133,111
201,137,53,37
53,47,13,7
151,97,70,43
169,96,96,60
34,12,19,3
33,27,20,12
502,451,228,149
893,593,339,201
608,459,225,141
65,42,24,8
94,49,42,25
2563,2157,1031,656
159,72,47,18
130,106,47,39
156,118,45,23
4536,3677,1794,1159
95,83,50,28
955,877,372,248
98,80,41,24
1475,1275,657,365
140,138,79,86
286,232,67,42
49,41,28,14
76,50,28,18
1553,1256,469,287
82,72,36,17
59,61,10,2
257,219,111,69
269,195,83,47
2,2,6,1
494,377,246,154
54,39,33,22
5391,4325,2384,1507
500,420,289,167
18,17,6,8
227,171,102,71
16,10,1,7
79,88,28,23
100,90,75,47
23,16,20,9
587,478,379,241
633,528,237,161
491,437,194,174
266,196,128,68
279,216,109,56
81,81,38,30
264,196,70,52
765,676,238,137
180,117,106,69
277,186,64,49
39,22,20,21
823,627,315,180
509,361,157,111
401,283,256,143
340,228,116,70
114,86,38,36
191,148,87,68
22,29,20,7
458,367,186,111
8,8,9,6
63,63,25,11
132,122,54,34
1014,959,403,291
317,277,99,61
156,150,82,44
112,89,31,19
1118,1021,321,205
64,39,39,21
25,13,18,11
43,45,26,13
92,47,34,17
39,18,9,8
70,48,27,17
2514,2142,814,585
190,155,86,53
517,442,134,104
10,7,5,3
8,4,0,0
14,4,13,6
7,7,1,1
16,13,16,6
519,405,223,128
128,81,56,31
1208,1033,478,327
30,30,27,15
13,6,10,9
2,0,0,0
8,2,1,1
61,50,42,20
2,1,0,0
10,7,7,3
109,113,47,28
28,13,18,12
26,13,7,10
14,11,11,2
47,30,27,19
171,143,99,66
221,184,136,54
296,292,92,68
14,8,5,0
157,110,92,44
83,66,40,27
170,147,135,85
26,14,10,6
24,19,23,6
37,20,6,10
157,131,49,28
1,2,2,1
111,85,37,23
1,1,0,2
11,3,6,3
74,43,24,4
21,26,11,5
2,1,6,2
2,4,4,4
24,18,8,6
0,0,6,1
7,5,2,1
3,1,0,0
0,0,2,0
2,0,4,1
82,54,30,19
9,3,12,3
29,17,21,12
20,12,16,8
0,0,0,2
26,21,7,0
1,0,0,0
0,4,0,1
5,5,5,1
0,0,2,0
0,1,2,0
15,4,8,3
0,0,0,0
0,0,0,1
0,0,3,0
190,148,100,62
259,246,85,50
29,17,12,13
3,3,3,2
12,8,5,0
1,1,2,1
5,2,2,0
6,5,0,0
92,62,29,18
5,0,5,1
2,0,0,0
3,0,2,0
2,2,0,0
2,1,6,0
9,14,11,12
0,0,1,0
0,0,0,0
3,1,1,0
0,0,3,0
0,0,0,0
43,20,14,22
3,1,2,2
12,5,1,0
1,0,1,0
40,23,19,6
0,2,4,1
9,11,9,3
320,262,305,215
97,56,44,25
51,28,9,1
82,67,35,30
76,54,102,109
14,8,6,4
4,5,6,7
232,157,124,102
191,107,142,121
160,105,113,89
25,23,15,8
27,16,52,38
479,365,296,217
25,12,24,20
80,76,36,33
80,60,72,52
579,439,366,280
18,8,17,9
1545,1361,948,769
26,9,11,7
700,516,384,325
17,16,21,6
24,18,32,28
83,83,50,38
18,13,21,18
1930,1501,889,666
16,9,18,13
8,4,9,8
392,302,218,158
68,36,38,27
2,4,0,3
1407,1174,919,630
15,9,14,9
389,290,219,122
3613,2912,2060,1470
6,2,4,2
459,307,175,118
11,5,3,4
95,77,41,37
21,7,18,19
7,10,8,4
1146,1006,863,650
99,74,62,53
166,129,109,67
606,473,443,333
80,66,49,36
71,52,27,24
252,175,58,46
82,56,39,38
461,298,259,153
41,31,27,32
59,38,62,23
173,124,88,74
1155,808,418,365
1334,891,820,569
97,84,47,33
118,86,42,32
302,190,169,123
55,23,40,24
853,759,423,266
18,11,10,10
107,71,70,32
219,157,124,90
646,565,336,263
252,211,103,65
28,25,17,24
128,91,79,33
710,533,268,201
51,34,20,22
70,35,16,20
23,19,20,15
138,84,91,67
11,2,3,4
135,74,70,37
1928,1596,890,633
333,255,215,142
1355,1175,659,486
7,2,3,1
4,2,0,0
8,4,4,4
0,1,0,0
50,24,30,17
2170,1788,922,681
477,393,260,172
182,160,137,114
72,49,46,20
73,33,9,5
0,0,0,0
3,0,0,0
132,83,43,41
0,1,0,0
6,16,17,3
775,634,189,137
87,59,32,10
69,46,56,26
54,31,20,20
45,20,29,28
407,346,226,165
592,467,257,163
348,286,159,117
23,4,12,9
485,371,316,244
62,48,42,35
612,485,408,224
58,54,34,22
25,17,14,13
51,34,28,23
223,176,103,76
8,0,5,2
131,125,46,47
2,0,1,0
9,3,3,1
88,66,43,41
53,43,30,5
7,4,3,1
6,3,9,1
26,21,11,6
3,0,0,0
8,8,10,3
1,0,0,1
0,0,0,2
1,0,0,1
319,225,94,54
62,34,12,8
65,46,32,20
95,64,46,26
0,0,1,0
30,18,15,16
1,1,1,1
2,1,6,0
5,0,0,6
3,0,1,0
0,0,0,1
17,8,14,7
0,0,0,0
0,0,2,0
2,0,0,0
47,21,44,20
184,155,24,26
59,26,24,14
27,12,4,7
3,5,4,2
1,0,2,1
20,8,2,8
1,1,5,1
19,33,25,6
3,2,1,0
0,0,0,0
0,0,3,1
4,1,0,0
2,2,9,2
4,6,9,7
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
75,52,45,34
3,2,3,0
3,0,1,0
1,0,0,0
49,33,36,19
27,19,0,0
9,5,7,4
139,89,75,58
76,36,39,19
73,52,60,33
121,88,44,26
149,84,133,60
1728,863,900,398
193,127,74,42
25,29,18,6
142,93,132,90
554,420,379,269
193,147,122,95
56,34,34,19
52,50,47,27
21,13,9,3
84,64,44,21
142,128,97,55
30,24,25,17
3412,2742,1844,1265
1,0,4,3
137,110,103,60
68,64,65,59
459,369,240,164
10,7,12,5
3,1,1,3
562,379,321,192
34,43,19,12
35,30,10,5
2,3,10,6
27,11,8,3
18,13,7,2
140,78,74,63
9,11,9,4
704,466,488,267
7,1,4,3
4,0,7,0
3632,2383,3139,1773
33,17,15,8
300,202,79,40
4,2,1,1
54,41,41,24
977,819,457,286
1,3,7,3
126,81,30,14
17,13,18,12
4,0,7,7
32,22,17,11
30,16,4,2
15,7,5,4
79,61,38,27
10,9,18,8
100,58,34,11
254,151,188,114
94,50,26,19
15,12,3,3
8,7,8,6
183,174,88,53
5,1,1,1
27,16,9,7
8,0,0,1
22,6,1,1
9,2,10,3
6,5,13,2
3,5,9,2
10,21,9,7
7,4,8,5
9,6,4,1
14,11,11,1
58,45,17,7
4,0,2,3
17,6,0,1
0,0,4,1
2,1,3,3
50,25,17,10
0,1,1,0
21,11,12,6
20,13,5,6
6,2,4,1
4,17,18,6
13,9,6,5
33,16,24,21
75,61,32,13
19,13,28,7
14,3,8,7
0,1,2,4
31,25,9,6
20,14,8,2
8,2,1,0
3,11,0,0
141,96,109,54
1,0,5,2
41,42,12,3
19,2,20,5
3,1,0,0
0,0,1,0
1,0,1,1
0,0,0,0
1,0,13,2
2,0,3,3
1,2,3,3
4,1,7,2
1,0,0,0
17,6,4,2
3,2,2,0
2,2,2,3
0,1,0,0
3,2,3,3
0,0,0,0
1,0,1,1
2,1,2,1
0,0,0,0
3,3,2,0
0,1,21,2
2,0,0,0
0,0,0,0
3,13,8,10
0,1,0,0
2,0,2,0
11,3,13,4
2,0,14,0
39,37,21,18
0,0,0,0
3,0,3,0
0,2,4,0
3,0,4,4
2,3,4,0
0,0,0,0
38,30,9,8
0,0,0,0
1,1,0,0
1,0,0,0
0,0,2,0
0,0,0,1
0,0,2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,3
780,631,355,256
2,1,0,3
0,1,5,4
1,1,1,0
6,4,7,1
4,1,3,1
0,2,0,1
1,0,3,0
57,56,35,36
35,10,14,13
1,1,1,0
0,0,2,3
0,0,1,0
0,0,2,1
0,0,0,0
0,0,0,0
0,0,0,0
0,4,0,0
2,3,0,1
0,0,2,0
5,2,3,1
0,0,0,0
23,31,6,7
9,3,2,3
2,1,2,1
0,2,0,3
1,1,1,0
147,128,101,37
129,59,30,14
12,8,5,1
38,37,14,18
67,31,60,21
45,32,27,13
20,14,7,7
250,223,140,73
611,387,347,215
461,303,241,175
23,15,16,8
23,8,43,18
1150,798,572,400
35,14,22,5
30,35,31,11
32,19,17,10
1303,945,588,355
138,104,62,40
235,202,90,71
65,50,39,22
254,195,151,75
113,70,43,18
25,3,20,9
872,557,345,161
47,36,24,13
3207,2537,1125,746
162,142,70,39
36,23,18,9
360,261,170,107
258,206,77,47
30,11,7,8
721,513,428,253
24,20,12,6
248,194,98,72
357,266,157,114
26,27,10,9
3843,2836,1453,882
62,36,31,29
42,41,23,17
126,76,49,39
67,30,37,19
199,158,171,103
132,79,76,65
153,97,51,32
407,339,306,196
72,30,29,14
71,69,29,26
588,491,125,82
411,292,168,145
2467,1681,1037,628
68,26,30,16
43,42,14,18
406,300,176,148
2223,1724,869,543
268,173,142,84
226,170,111,51
468,391,167,94
2777,2121,1474,1034
41,36,20,7
2845,2254,946,582
218,122,163,108
318,215,122,74
403,309,216,106
515,390,140,104
719,604,331,234
142,144,87,64
2315,1961,933,633
320,247,75,34
135,102,66,55
217,187,119,54
541,402,155,97
725,587,283,186
21,12,20,8
69,51,70,39
560,444,162,112
3921,3332,1411,1001
483,354,132,78
29,9,9,7
22,10,19,9
67,39,41,26
10,2,11,1
335,245,203,89
593,465,249,130
1207,959,523,349
203,116,67,34
686,501,253,144
115,84,29,27
3,1,2,1
9,5,5,3
290,239,145,72
2,3,0,1
